TYPE,SCOPE,NAME,DESCRIPTION,,SPECIFIER,Specifier,ATTRIBUTES
ALIAS,,BmsAlSoHop,,,BmsAlSoStatBits[0].17,BMSALSOSTATBITS[0].17,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoHot,,,BmsAlSoStatBits[0].19,BMSALSOSTATBITS[0].19,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoHpgp,,,BmsAlSoStatBits[1].7,BMSALSOSTATBITS[1].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoHsp,,,BmsAlSoStatBits[0].7,BMSALSOSTATBITS[0].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoHwco,,,BmsAlSoStatBits[0].5,BMSALSOSTATBITS[0].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoIdsi,,,BmsAlSoStatBits[0].11,BMSALSOSTATBITS[0].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoIgnFlmFail,,,BmsAlSoStatBits[1].19,BMSALSOSTATBITS[1].19,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoLamf,,,BmsAlSoStatBits[0].21,BMSALSOSTATBITS[0].21,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoLamp,,,BmsAlSoStatBits[0].20,BMSALSOSTATBITS[0].20,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoLcap,,,BmsAlSoStatBits[0].13,BMSALSOSTATBITS[0].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoLgp,,,BmsAlSoStatBits[0].14,BMSALSOSTATBITS[0].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoLiap,,,BmsAlSoStatBits[0].8,BMSALSOSTATBITS[0].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoLop,,,BmsAlSoStatBits[0].16,BMSALSOSTATBITS[0].16,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoLot,,,BmsAlSoStatBits[0].18,BMSALSOSTATBITS[0].18,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoLpgp,,,BmsAlSoStatBits[1].8,BMSALSOSTATBITS[1].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoLtoffLimLoss,,,BmsAlSoStatBits[1].6,BMSALSOSTATBITS[1].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoLtoffLimTo,,,BmsAlSoStatBits[1].5,BMSALSOSTATBITS[1].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoLwco,,,BmsAlSoStatBits[0].3,BMSALSOSTATBITS[0].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoMainIgtnIgnFail,,,BmsAlSoStatBits[1].18,BMSALSOSTATBITS[1].18,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoMftFailOff,,,BmsAlSoStatBits[1].13,BMSALSOSTATBITS[1].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoMultiIgnInsert,,,BmsAlSoStatBits[1].17,BMSALSOSTATBITS[1].17,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoOcs,,,BmsAlSoStatBits[0].23,BMSALSOSTATBITS[0].23,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoOvdc,,,BmsAlSoStatBits[1].0,BMSALSOSTATBITS[1].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoOvuc,,,BmsAlSoStatBits[0].31,BMSALSOSTATBITS[0].31,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoPrgLimLoss,,,BmsAlSoStatBits[1].4,BMSALSOSTATBITS[1].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoPrgLimTo,,,BmsAlSoStatBits[1].3,BMSALSOSTATBITS[1].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoPvdc,,,BmsAlSoStatBits[1].2,BMSALSOSTATBITS[1].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoPvuc,,,BmsAlSoStatBits[1].1,BMSALSOSTATBITS[1].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoRbsFailedOn,,,BmsAlSoStatBits[0].27,BMSALSOSTATBITS[0].27,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoRbsMftFailedOff,,,BmsAlSoStatBits[0].25,BMSALSOSTATBITS[0].25,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoRbtMftFailedOn,,,BmsAlSoStatBits[0].26,BMSALSOSTATBITS[0].26,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoRemEmStop,,,BmsAlSoStatBits[1].16,BMSALSOSTATBITS[1].16,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo04,,,BmsAlSoStatBits[1].20,BMSALSOSTATBITS[1].20,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo05,,,BmsAlSoStatBits[1].21,BMSALSOSTATBITS[1].21,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo06,,,BmsAlSoStatBits[1].22,BMSALSOSTATBITS[1].22,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo07,,,BmsAlSoStatBits[1].23,BMSALSOSTATBITS[1].23,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo08,,,BmsAlSoStatBits[1].24,BMSALSOSTATBITS[1].24,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo09,,,BmsAlSoStatBits[1].25,BMSALSOSTATBITS[1].25,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo10,,,BmsAlSoStatBits[1].26,BMSALSOSTATBITS[1].26,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo100,,,BmsAlSoStatBits[4].20,BMSALSOSTATBITS[4].20,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo101,,,BmsAlSoStatBits[4].21,BMSALSOSTATBITS[4].21,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo102,,,BmsAlSoStatBits[4].22,BMSALSOSTATBITS[4].22,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo103,,,BmsAlSoStatBits[4].23,BMSALSOSTATBITS[4].23,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo104,,,BmsAlSoStatBits[4].24,BMSALSOSTATBITS[4].24,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo105,,,BmsAlSoStatBits[4].25,BMSALSOSTATBITS[4].25,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo106,,,BmsAlSoStatBits[4].26,BMSALSOSTATBITS[4].26,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo107,,,BmsAlSoStatBits[4].27,BMSALSOSTATBITS[4].27,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo108,,,BmsAlSoStatBits[4].28,BMSALSOSTATBITS[4].28,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo109,,,BmsAlSoStatBits[4].29,BMSALSOSTATBITS[4].29,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo11,,,BmsAlSoStatBits[1].27,BMSALSOSTATBITS[1].27,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo110,,,BmsAlSoStatBits[4].30,BMSALSOSTATBITS[4].30,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo111,,,BmsAlSoStatBits[4].31,BMSALSOSTATBITS[4].31,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo12,,,BmsAlSoStatBits[1].28,BMSALSOSTATBITS[1].28,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo13,,,BmsAlSoStatBits[1].29,BMSALSOSTATBITS[1].29,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo14,,,BmsAlSoStatBits[1].30,BMSALSOSTATBITS[1].30,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo15,,,BmsAlSoStatBits[1].31,BMSALSOSTATBITS[1].31,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo16,,,BmsAlSoStatBits[2].0,BMSALSOSTATBITS[2].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo17,,,BmsAlSoStatBits[2].1,BMSALSOSTATBITS[2].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo18,,,BmsAlSoStatBits[2].2,BMSALSOSTATBITS[2].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo19,,,BmsAlSoStatBits[2].3,BMSALSOSTATBITS[2].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo20,,,BmsAlSoStatBits[2].4,BMSALSOSTATBITS[2].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo21,,,BmsAlSoStatBits[2].5,BMSALSOSTATBITS[2].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo22,,,BmsAlSoStatBits[2].6,BMSALSOSTATBITS[2].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo23,,,BmsAlSoStatBits[2].7,BMSALSOSTATBITS[2].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo24,,,BmsAlSoStatBits[2].8,BMSALSOSTATBITS[2].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo25,,,BmsAlSoStatBits[2].9,BMSALSOSTATBITS[2].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo26,,,BmsAlSoStatBits[2].10,BMSALSOSTATBITS[2].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo27,,,BmsAlSoStatBits[2].11,BMSALSOSTATBITS[2].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo28,,,BmsAlSoStatBits[2].12,BMSALSOSTATBITS[2].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo29,,,BmsAlSoStatBits[2].13,BMSALSOSTATBITS[2].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo30,,,BmsAlSoStatBits[2].14,BMSALSOSTATBITS[2].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo31,,,BmsAlSoStatBits[2].15,BMSALSOSTATBITS[2].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo32,,,BmsAlSoStatBits[2].16,BMSALSOSTATBITS[2].16,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo33,,,BmsAlSoStatBits[2].17,BMSALSOSTATBITS[2].17,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo34,,,BmsAlSoStatBits[2].18,BMSALSOSTATBITS[2].18,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo35,,,BmsAlSoStatBits[2].19,BMSALSOSTATBITS[2].19,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo36,,,BmsAlSoStatBits[2].20,BMSALSOSTATBITS[2].20,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo37,,,BmsAlSoStatBits[2].21,BMSALSOSTATBITS[2].21,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo38,,,BmsAlSoStatBits[2].22,BMSALSOSTATBITS[2].22,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo39,,,BmsAlSoStatBits[2].23,BMSALSOSTATBITS[2].23,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo40,,,BmsAlSoStatBits[2].24,BMSALSOSTATBITS[2].24,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo41,,,BmsAlSoStatBits[2].25,BMSALSOSTATBITS[2].25,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo42,,,BmsAlSoStatBits[2].26,BMSALSOSTATBITS[2].26,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo43,,,BmsAlSoStatBits[2].27,BMSALSOSTATBITS[2].27,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo44,,,BmsAlSoStatBits[2].28,BMSALSOSTATBITS[2].28,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo45,,,BmsAlSoStatBits[2].29,BMSALSOSTATBITS[2].29,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo46,,,BmsAlSoStatBits[2].30,BMSALSOSTATBITS[2].30,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo47,,,BmsAlSoStatBits[2].31,BMSALSOSTATBITS[2].31,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo48,,,BmsAlSoStatBits[3].0,BMSALSOSTATBITS[3].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo49,,,BmsAlSoStatBits[3].1,BMSALSOSTATBITS[3].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo50,,,BmsAlSoStatBits[3].2,BMSALSOSTATBITS[3].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo51,,,BmsAlSoStatBits[3].3,BMSALSOSTATBITS[3].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo52,,,BmsAlSoStatBits[3].4,BMSALSOSTATBITS[3].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo53,,,BmsAlSoStatBits[3].5,BMSALSOSTATBITS[3].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo54,,,BmsAlSoStatBits[3].6,BMSALSOSTATBITS[3].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo55,,,BmsAlSoStatBits[3].7,BMSALSOSTATBITS[3].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo56,,,BmsAlSoStatBits[3].8,BMSALSOSTATBITS[3].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo57,,,BmsAlSoStatBits[3].9,BMSALSOSTATBITS[3].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo58,,,BmsAlSoStatBits[3].10,BMSALSOSTATBITS[3].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo59,,,BmsAlSoStatBits[3].11,BMSALSOSTATBITS[3].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo60,,,BmsAlSoStatBits[3].12,BMSALSOSTATBITS[3].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo61,,,BmsAlSoStatBits[3].13,BMSALSOSTATBITS[3].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo62,,,BmsAlSoStatBits[3].14,BMSALSOSTATBITS[3].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo63,,,BmsAlSoStatBits[3].15,BMSALSOSTATBITS[3].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo64,,,BmsAlSoStatBits[3].16,BMSALSOSTATBITS[3].16,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo65,,,BmsAlSoStatBits[3].17,BMSALSOSTATBITS[3].17,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo66,,,BmsAlSoStatBits[3].18,BMSALSOSTATBITS[3].18,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo67,,,BmsAlSoStatBits[3].19,BMSALSOSTATBITS[3].19,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo68,,,BmsAlSoStatBits[3].20,BMSALSOSTATBITS[3].20,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo69,,,BmsAlSoStatBits[3].21,BMSALSOSTATBITS[3].21,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo70,,,BmsAlSoStatBits[3].22,BMSALSOSTATBITS[3].22,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo71,,,BmsAlSoStatBits[3].23,BMSALSOSTATBITS[3].23,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo72,,,BmsAlSoStatBits[3].24,BMSALSOSTATBITS[3].24,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo73,,,BmsAlSoStatBits[3].25,BMSALSOSTATBITS[3].25,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo74,,,BmsAlSoStatBits[3].26,BMSALSOSTATBITS[3].26,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo75,,,BmsAlSoStatBits[3].27,BMSALSOSTATBITS[3].27,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo76,,,BmsAlSoStatBits[3].28,BMSALSOSTATBITS[3].28,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo77,,,BmsAlSoStatBits[3].29,BMSALSOSTATBITS[3].29,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo78,,,BmsAlSoStatBits[3].30,BMSALSOSTATBITS[3].30,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo79,,,BmsAlSoStatBits[3].31,BMSALSOSTATBITS[3].31,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo80,,,BmsAlSoStatBits[4].0,BMSALSOSTATBITS[4].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo81,,,BmsAlSoStatBits[4].1,BMSALSOSTATBITS[4].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo82,,,BmsAlSoStatBits[4].2,BMSALSOSTATBITS[4].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo83,,,BmsAlSoStatBits[4].3,BMSALSOSTATBITS[4].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo84,,,BmsAlSoStatBits[4].4,BMSALSOSTATBITS[4].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo85,,,BmsAlSoStatBits[4].5,BMSALSOSTATBITS[4].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo86,,,BmsAlSoStatBits[4].6,BMSALSOSTATBITS[4].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo87,,,BmsAlSoStatBits[4].7,BMSALSOSTATBITS[4].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo88,,,BmsAlSoStatBits[4].8,BMSALSOSTATBITS[4].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo89,,,BmsAlSoStatBits[4].9,BMSALSOSTATBITS[4].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo90,,,BmsAlSoStatBits[4].10,BMSALSOSTATBITS[4].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo91,,,BmsAlSoStatBits[4].11,BMSALSOSTATBITS[4].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo92,,,BmsAlSoStatBits[4].12,BMSALSOSTATBITS[4].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo93,,,BmsAlSoStatBits[4].13,BMSALSOSTATBITS[4].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo94,,,BmsAlSoStatBits[4].14,BMSALSOSTATBITS[4].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo95,,,BmsAlSoStatBits[4].15,BMSALSOSTATBITS[4].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo96,,,BmsAlSoStatBits[4].16,BMSALSOSTATBITS[4].16,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo97,,,BmsAlSoStatBits[4].17,BMSALSOSTATBITS[4].17,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo98,,,BmsAlSoStatBits[4].18,BMSALSOSTATBITS[4].18,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoFo99,,,BmsAlSoStatBits[4].19,BMSALSOSTATBITS[4].19,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoTwdFailedOff,,,BmsAlSoStatBits[1].14,BMSALSOSTATBITS[1].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoTwdFailedOn,,,BmsAlSoStatBits[1].15,BMSALSOSTATBITS[1].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlSoUnspecMftFail,,,BmsAlSoStatBits[1].12,BMSALSOSTATBITS[1].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl100,,,BmsAlStatBits[3].29,BMSALSTATBITS[3].29,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl101,,,BmsAlStatBits[3].30,BMSALSTATBITS[3].30,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl102,,,BmsAlStatBits[3].31,BMSALSTATBITS[3].31,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl103,,,BmsAlStatBits[4].0,BMSALSTATBITS[4].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl104,,,BmsAlStatBits[4].1,BMSALSTATBITS[4].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl105,,,BmsAlStatBits[4].2,BMSALSTATBITS[4].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl106,,,BmsAlStatBits[4].3,BMSALSTATBITS[4].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl107,,,BmsAlStatBits[4].4,BMSALSTATBITS[4].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl108,,,BmsAlStatBits[4].5,BMSALSTATBITS[4].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl109,,,BmsAlStatBits[4].6,BMSALSTATBITS[4].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl110,,,BmsAlStatBits[4].7,BMSALSTATBITS[4].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl111,,,BmsAlStatBits[4].8,BMSALSTATBITS[4].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl112,,,BmsAlStatBits[4].9,BMSALSTATBITS[4].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl113,,,BmsAlStatBits[4].10,BMSALSTATBITS[4].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl114,,,BmsAlStatBits[4].11,BMSALSTATBITS[4].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl115,,,BmsAlStatBits[4].12,BMSALSTATBITS[4].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl116,,,BmsAlStatBits[4].13,BMSALSTATBITS[4].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl117,,,BmsAlStatBits[4].14,BMSALSTATBITS[4].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl118,,,BmsAlStatBits[4].15,BMSALSTATBITS[4].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl119,,,BmsAlStatBits[4].16,BMSALSTATBITS[4].16,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl120,,,BmsAlStatBits[4].17,BMSALSTATBITS[4].17,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl121,,,BmsAlStatBits[4].18,BMSALSTATBITS[4].18,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl122,,,BmsAlStatBits[4].19,BMSALSTATBITS[4].19,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl123,,,BmsAlStatBits[4].20,BMSALSTATBITS[4].20,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl124,,,BmsAlStatBits[4].21,BMSALSTATBITS[4].21,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl125,,,BmsAlStatBits[4].22,BMSALSTATBITS[4].22,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl126,,,BmsAlStatBits[4].23,BMSALSTATBITS[4].23,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl127,,,BmsAlStatBits[4].24,BMSALSTATBITS[4].24,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl128,,,BmsAlStatBits[4].25,BMSALSTATBITS[4].25,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsAlAl129,,,BmsAlStatBits[4].26,BMSALSTATBITS[4].26,"(RADIX := Decimal, ExternalAccess := Read/Write)"
