TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,Specifier,ATTRIBUTES
ALIAS,,BmsDoS12B10,,,BmsStatBits[152].10,BMSSTATBITS[152].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS12B11,,,BmsStatBits[152].11,BMSSTATBITS[152].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS12B12,,,BmsStatBits[152].12,BMSSTATBITS[152].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS12B13,,,BmsStatBits[152].13,BMSSTATBITS[152].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS12B14,,,BmsStatBits[152].14,BMSSTATBITS[152].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS12B15,,,BmsStatBits[152].15,BMSSTATBITS[152].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS13,,,BmsStatBits[153],BMSSTATBITS[153],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS13B00,,,BmsStatBits[153].0,BMSSTATBITS[153].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS13B01,,,BmsStatBits[153].1,BMSSTATBITS[153].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS13B02,,,BmsStatBits[153].2,BMSSTATBITS[153].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS13B03,,,BmsStatBits[153].3,BMSSTATBITS[153].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS13B04,,,BmsStatBits[153].4,BMSSTATBITS[153].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS13B05,,,BmsStatBits[153].5,BMSSTATBITS[153].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS13B06,,,BmsStatBits[153].6,BMSSTATBITS[153].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS13B07,,,BmsStatBits[153].7,BMSSTATBITS[153].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS13B08,,,BmsStatBits[153].8,BMSSTATBITS[153].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS13B09,,,BmsStatBits[153].9,BMSSTATBITS[153].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS13B10,,,BmsStatBits[153].10,BMSSTATBITS[153].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS13B11,,,BmsStatBits[153].11,BMSSTATBITS[153].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS13B12,,,BmsStatBits[153].12,BMSSTATBITS[153].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS13B13,,,BmsStatBits[153].13,BMSSTATBITS[153].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS13B14,,,BmsStatBits[153].14,BMSSTATBITS[153].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS13B15,,,BmsStatBits[153].15,BMSSTATBITS[153].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS14,,,BmsStatBits[154],BMSSTATBITS[154],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS14B00,,,BmsStatBits[154].0,BMSSTATBITS[154].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS14B01,,,BmsStatBits[154].1,BMSSTATBITS[154].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS14B02,,,BmsStatBits[154].2,BMSSTATBITS[154].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS14B03,,,BmsStatBits[154].3,BMSSTATBITS[154].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS14B04,,,BmsStatBits[154].4,BMSSTATBITS[154].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS14B05,,,BmsStatBits[154].5,BMSSTATBITS[154].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS14B06,,,BmsStatBits[154].6,BMSSTATBITS[154].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS14B07,,,BmsStatBits[154].7,BMSSTATBITS[154].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS14B08,,,BmsStatBits[154].8,BMSSTATBITS[154].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS14B09,,,BmsStatBits[154].9,BMSSTATBITS[154].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS14B10,,,BmsStatBits[154].10,BMSSTATBITS[154].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS14B11,,,BmsStatBits[154].11,BMSSTATBITS[154].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS14B12,,,BmsStatBits[154].12,BMSSTATBITS[154].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS14B13,,,BmsStatBits[154].13,BMSSTATBITS[154].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS14B14,,,BmsStatBits[154].14,BMSSTATBITS[154].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS14B15,,,BmsStatBits[154].15,BMSSTATBITS[154].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15,,,BmsStatBits[155],BMSSTATBITS[155],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B00,,,BmsStatBits[155].0,BMSSTATBITS[155].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B01,,,BmsStatBits[155].1,BMSSTATBITS[155].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B02,,,BmsStatBits[155].2,BMSSTATBITS[155].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B03,,,BmsStatBits[155].3,BMSSTATBITS[155].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B04,,,BmsStatBits[155].4,BMSSTATBITS[155].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B05,,,BmsStatBits[155].5,BMSSTATBITS[155].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B06,,,BmsStatBits[155].6,BMSSTATBITS[155].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B07,,,BmsStatBits[155].7,BMSSTATBITS[155].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B08,,,BmsStatBits[155].8,BMSSTATBITS[155].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B09,,,BmsStatBits[155].9,BMSSTATBITS[155].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B10,,,BmsStatBits[155].10,BMSSTATBITS[155].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B11,,,BmsStatBits[155].11,BMSSTATBITS[155].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B12,,,BmsStatBits[155].12,BMSSTATBITS[155].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B13,,,BmsStatBits[155].13,BMSSTATBITS[155].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B14,,,BmsStatBits[155].14,BMSSTATBITS[155].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS15B15,,,BmsStatBits[155].15,BMSSTATBITS[155].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16,,,BmsStatBits[156],BMSSTATBITS[156],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B00,,,BmsStatBits[156].0,BMSSTATBITS[156].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B01,,,BmsStatBits[156].1,BMSSTATBITS[156].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B02,,,BmsStatBits[156].2,BMSSTATBITS[156].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B03,,,BmsStatBits[156].3,BMSSTATBITS[156].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B04,,,BmsStatBits[156].4,BMSSTATBITS[156].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B05,,,BmsStatBits[156].5,BMSSTATBITS[156].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B06,,,BmsStatBits[156].6,BMSSTATBITS[156].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B07,,,BmsStatBits[156].7,BMSSTATBITS[156].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B08,,,BmsStatBits[156].8,BMSSTATBITS[156].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B09,,,BmsStatBits[156].9,BMSSTATBITS[156].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B10,,,BmsStatBits[156].10,BMSSTATBITS[156].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B11,,,BmsStatBits[156].11,BMSSTATBITS[156].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B12,,,BmsStatBits[156].12,BMSSTATBITS[156].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B13,,,BmsStatBits[156].13,BMSSTATBITS[156].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B14,,,BmsStatBits[156].14,BMSSTATBITS[156].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS16B15,,,BmsStatBits[156].15,BMSSTATBITS[156].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17,,,BmsStatBits[157],BMSSTATBITS[157],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B00,,,BmsStatBits[157].0,BMSSTATBITS[157].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B01,,,BmsStatBits[157].1,BMSSTATBITS[157].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B02,,,BmsStatBits[157].2,BMSSTATBITS[157].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B03,,,BmsStatBits[157].3,BMSSTATBITS[157].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B04,,,BmsStatBits[157].4,BMSSTATBITS[157].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B05,,,BmsStatBits[157].5,BMSSTATBITS[157].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B06,,,BmsStatBits[157].6,BMSSTATBITS[157].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B07,,,BmsStatBits[157].7,BMSSTATBITS[157].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B08,,,BmsStatBits[157].8,BMSSTATBITS[157].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B09,,,BmsStatBits[157].9,BMSSTATBITS[157].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B10,,,BmsStatBits[157].10,BMSSTATBITS[157].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B11,,,BmsStatBits[157].11,BMSSTATBITS[157].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B12,,,BmsStatBits[157].12,BMSSTATBITS[157].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B13,,,BmsStatBits[157].13,BMSSTATBITS[157].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B14,,,BmsStatBits[157].14,BMSSTATBITS[157].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS17B15,,,BmsStatBits[157].15,BMSSTATBITS[157].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18,,,BmsStatBits[158],BMSSTATBITS[158],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B00,,,BmsStatBits[158].0,BMSSTATBITS[158].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B01,,,BmsStatBits[158].1,BMSSTATBITS[158].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B02,,,BmsStatBits[158].2,BMSSTATBITS[158].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B03,,,BmsStatBits[158].3,BMSSTATBITS[158].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B04,,,BmsStatBits[158].4,BMSSTATBITS[158].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B05,,,BmsStatBits[158].5,BMSSTATBITS[158].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B06,,,BmsStatBits[158].6,BMSSTATBITS[158].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B07,,,BmsStatBits[158].7,BMSSTATBITS[158].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B08,,,BmsStatBits[158].8,BMSSTATBITS[158].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B09,,,BmsStatBits[158].9,BMSSTATBITS[158].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B10,,,BmsStatBits[158].10,BMSSTATBITS[158].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B11,,,BmsStatBits[158].11,BMSSTATBITS[158].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B12,,,BmsStatBits[158].12,BMSSTATBITS[158].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B13,,,BmsStatBits[158].13,BMSSTATBITS[158].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B14,,,BmsStatBits[158].14,BMSSTATBITS[158].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS18B15,,,BmsStatBits[158].15,BMSSTATBITS[158].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19,,,BmsStatBits[159],BMSSTATBITS[159],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B00,,,BmsStatBits[159].0,BMSSTATBITS[159].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B01,,,BmsStatBits[159].1,BMSSTATBITS[159].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B02,,,BmsStatBits[159].2,BMSSTATBITS[159].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B03,,,BmsStatBits[159].3,BMSSTATBITS[159].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B04,,,BmsStatBits[159].4,BMSSTATBITS[159].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B05,,,BmsStatBits[159].5,BMSSTATBITS[159].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B06,,,BmsStatBits[159].6,BMSSTATBITS[159].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B07,,,BmsStatBits[159].7,BMSSTATBITS[159].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B08,,,BmsStatBits[159].8,BMSSTATBITS[159].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B09,,,BmsStatBits[159].9,BMSSTATBITS[159].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B10,,,BmsStatBits[159].10,BMSSTATBITS[159].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B11,,,BmsStatBits[159].11,BMSSTATBITS[159].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B12,,,BmsStatBits[159].12,BMSSTATBITS[159].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B13,,,BmsStatBits[159].13,BMSSTATBITS[159].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B14,,,BmsStatBits[159].14,BMSSTATBITS[159].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS19B15,,,BmsStatBits[159].15,BMSSTATBITS[159].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B00,,,BmsStatBits[141].0,BMSSTATBITS[141].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B01,,,BmsStatBits[141].1,BMSSTATBITS[141].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B02,,,BmsStatBits[141].2,BMSSTATBITS[141].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B03,,,BmsStatBits[141].3,BMSSTATBITS[141].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B04,,,BmsStatBits[141].4,BMSSTATBITS[141].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B05,,,BmsStatBits[141].5,BMSSTATBITS[141].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B06,,,BmsStatBits[141].6,BMSSTATBITS[141].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B07,,,BmsStatBits[141].7,BMSSTATBITS[141].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B08,,,BmsStatBits[141].8,BMSSTATBITS[141].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B09,,,BmsStatBits[141].9,BMSSTATBITS[141].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B10,,,BmsStatBits[141].10,BMSSTATBITS[141].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B11,,,BmsStatBits[141].11,BMSSTATBITS[141].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B12,,,BmsStatBits[141].12,BMSSTATBITS[141].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B13,,,BmsStatBits[141].13,BMSSTATBITS[141].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B14,,,BmsStatBits[141].14,BMSSTATBITS[141].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS1B15,,,BmsStatBits[141].15,BMSSTATBITS[141].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2,,,BmsStatBits[142],BMSSTATBITS[142],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B00,,,BmsStatBits[142].0,BMSSTATBITS[142].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B01,,,BmsStatBits[142].1,BMSSTATBITS[142].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B02,,,BmsStatBits[142].2,BMSSTATBITS[142].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B03,,,BmsStatBits[142].3,BMSSTATBITS[142].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B04,,,BmsStatBits[142].4,BMSSTATBITS[142].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B05,,,BmsStatBits[142].5,BMSSTATBITS[142].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B06,,,BmsStatBits[142].6,BMSSTATBITS[142].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B07,,,BmsStatBits[142].7,BMSSTATBITS[142].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B08,,,BmsStatBits[142].8,BMSSTATBITS[142].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B09,,,BmsStatBits[142].9,BMSSTATBITS[142].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B10,,,BmsStatBits[142].10,BMSSTATBITS[142].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B11,,,BmsStatBits[142].11,BMSSTATBITS[142].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B12,,,BmsStatBits[142].12,BMSSTATBITS[142].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B13,,,BmsStatBits[142].13,BMSSTATBITS[142].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B14,,,BmsStatBits[142].14,BMSSTATBITS[142].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS2B15,,,BmsStatBits[142].15,BMSSTATBITS[142].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3,,,BmsStatBits[143],BMSSTATBITS[143],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B00,,,BmsStatBits[143].0,BMSSTATBITS[143].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B01,,,BmsStatBits[143].1,BMSSTATBITS[143].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B02,,,BmsStatBits[143].2,BMSSTATBITS[143].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B03,,,BmsStatBits[143].3,BMSSTATBITS[143].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B04,,,BmsStatBits[143].4,BMSSTATBITS[143].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B05,,,BmsStatBits[143].5,BMSSTATBITS[143].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B06,,,BmsStatBits[143].6,BMSSTATBITS[143].6,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B07,,,BmsStatBits[143].7,BMSSTATBITS[143].7,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B08,,,BmsStatBits[143].8,BMSSTATBITS[143].8,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B09,,,BmsStatBits[143].9,BMSSTATBITS[143].9,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B10,,,BmsStatBits[143].10,BMSSTATBITS[143].10,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B11,,,BmsStatBits[143].11,BMSSTATBITS[143].11,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B12,,,BmsStatBits[143].12,BMSSTATBITS[143].12,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B13,,,BmsStatBits[143].13,BMSSTATBITS[143].13,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B14,,,BmsStatBits[143].14,BMSSTATBITS[143].14,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS3B15,,,BmsStatBits[143].15,BMSSTATBITS[143].15,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4,,,BmsStatBits[144],BMSSTATBITS[144],"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B00,,,BmsStatBits[144].0,BMSSTATBITS[144].0,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B01,,,BmsStatBits[144].1,BMSSTATBITS[144].1,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B02,,,BmsStatBits[144].2,BMSSTATBITS[144].2,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B03,,,BmsStatBits[144].3,BMSSTATBITS[144].3,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B04,,,BmsStatBits[144].4,BMSSTATBITS[144].4,"(RADIX := Decimal, ExternalAccess := Read/Write)"
ALIAS,,BmsDoS4B05,,,BmsStatBits[144].5,BMSSTATBITS[144].5,"(RADIX := Decimal, ExternalAccess := Read/Write)"
